# -*-sh-*-
# Atlas inclusive jet cross sections 2010
#
# From "Measurement of inclusive jet and dijet production 
# in pp collisions at sqrt(s)= 7 TeV using the ATLAS detector"
# by the ATLAS Collaboration.
#
# Published: arXiv:1112.6297v2
#

##########################################################
#  General parameters of this dataset
##########################################################

AlposName           "bla" # not used
Description         "ATLAS inclusive jets 2010"
Reference           ""


##########################################################
#  Theory function settings
##########################################################
TheoryFunction		         fastNLO    # e.g. fastNLO, fastNLOalt, ...


##########################################################
#  fastNLO parameters, specific to this dataset
#  not specified parameters are taken from default as
#  specified in the global steering file
##########################################################
Filename			theoryfiles/fnl1015_I1082936.tab
Units				1      # 0: absoluteUnits, 1: PublicationUnits
MuRFuncForm			0      # 0: scale1, 1: scale2, 2: quad.sum, 3: quad.mean
MuFFuncForm		        0      # 0: scale1, 1: scale2, 2: quad.sum, 3: quad.mean


##########################################################
#  Data table 
#  
#  Necessary keys are:
#   + ErrorSet           (Specifies the 'set' of error, which may correlated to other data sets)
#   + Data		 (the data table, bin boundaries, and errors)
#   + Errors		 (specify the used errors, and its nature)
#   + TheoryFactors     (multiplicative factors to be applied on theory) 
#   + TheoryErrors	 (additional errors on the theory [as sepcified in 'Data'])
# 
##########################################################


Data {{
ylow yhigh ptlow pthigh YBinSize NPCorr Sigma stat JES1_RelSys JES2_RelSys JES3_RelSys JES4_RelSys JES5_RelSys JES6_RelSys JES7_RelSys JES8_RelSys JES9_RelSys JES10_RelSys JES11_RelSys JES12_RelSys JES13_RelSys UnfClosureRelSys MatchingRelSys JERRelSys YResoRelSys RecoEffRelSys atlas_lumi2010 JESPileUp_RelSys_uncorr TriggerEffRelSys_uncorr CleaningEffRelSys_uncorr
0.	0.3	20.000000	30.000000	0.600000	1.606904	10049929.659032	0.565073	12.627546	10.786959	16.047274	9.710837	5.730816	0.000000	2.334007	5.559096	5.101015	0.007266	0.008760	2.180848	0.000055	0.062954	1.338584	3.346848	0.035557	2.000000	3.400000	0.819276	1.000000	0.511914	
0.	0.3	30.000000	45.000000	0.600000	1.299748	1230955.207273	1.210550	8.356227	10.078568	10.096469	7.964737	2.386216	0.000000	2.525825	4.078175	4.377517	0.049443	0.030317	3.564297	0.001284	0.064289	0.752497	2.986453	0.028265	1.000000	3.400000	0.573422	1.000000	0.408445	
0.	0.3	45.000000	60.000000	0.600000	1.177525	219285.679772	2.627313	2.104211	8.359303	5.132332	4.563734	1.240900	0.000000	3.495270	2.776112	4.885871	0.211529	0.383491	5.556140	0.016634	0.040117	1.039289	1.440646	0.112071	1.000000	3.400000	0.398804	1.000000	0.301555	
0.	0.3	60.000000	80.000000	0.600000	1.117862	54479.758887	0.955120	1.066702	6.869329	1.087581	3.683455	0.804868	0.000000	3.225139	1.656659	4.271433	0.393730	0.113355	4.587239	0.160833	0.075104	0.440059	1.252653	0.009840	1.000000	3.400000	0.332531	1.000000	0.210354	
0.	0.3	80.000000	110.000000	0.600000	1.079005	11447.971328	0.839072	0.543879	6.446999	1.578141	4.318129	1.537709	0.000000	3.432366	1.810317	5.022728	1.043315	0.405376	2.708309	0.497850	0.017814	0.309484	0.531507	0.056420	1.000000	3.400000	0.586363	1.000000	0.132614	
0.	0.3	110.000000	160.000000	0.600000	1.051943	1930.139971	0.605986	0.066798	4.690162	3.031542	3.275372	1.192710	0.000000	3.224991	1.233620	5.378399	1.728721	0.379243	0.137250	1.310505	0.211987	0.080501	0.043695	0.006821	1.000000	3.400000	0.406846	1.000000	0.081853	
0.	0.3	160.000000	210.000000	0.600000	1.036935	320.949096	0.673259	0.006563	5.865985	4.584230	2.201167	1.496786	0.000000	2.703943	0.938296	6.107542	2.681128	0.371482	0.300515	4.786978	0.145073	0.066013	0.803543	0.055302	1.000000	3.400000	0.452554	1.000000	0.065909	
0.	0.3	210.000000	260.000000	0.600000	1.029123	77.779288	0.896551	0.001995	7.011714	3.615058	1.460161	1.562793	0.000000	2.598848	0.563481	6.111604	3.126116	0.168557	0.075697	6.239733	0.140273	0.126632	0.074907	0.073087	1.000000	3.400000	0.278692	1.000000	0.062926	
0.	0.3	260.000000	310.000000	0.600000	1.024360	25.377556	0.833351	0.000697	5.188128	2.506355	1.428898	2.224323	0.000000	2.537045	0.556936	6.230691	4.229344	0.610981	0.014505	7.092934	0.203945	0.318517	0.745857	0.036219	1.000000	3.400000	0.294327	1.000000	0.062402	
0.	0.3	310.000000	400.000000	0.600000	1.020156	7.162752	0.930734	0.000155	2.494206	2.766696	0.633376	2.692423	0.000000	1.911561	0.663676	6.304090	4.271588	0.706868	0.003860	6.892478	0.182894	0.177927	0.437786	0.025840	1.000000	3.400000	0.275261	1.000000	0.062305	
0.	0.3	400.000000	500.000000	0.600000	1.016697	1.598306	1.598508	0.000154	3.305698	2.269259	0.627277	2.411464	0.000000	1.962029	0.818747	6.780731	5.615791	0.696105	0.000951	7.883786	0.319362	0.003113	0.764901	0.070371	1.000000	3.400000	0.225635	1.000000	0.062296	
0.	0.3	500.000000	600.000000	0.600000	1.014423	0.410006	2.975285	0.000013	3.038947	2.287794	0.870006	3.103305	0.000000	1.748035	0.511009	7.148507	6.226939	0.717519	0.000566	9.371075	0.300747	0.020053	0.423274	0.107125	1.000000	3.400000	0.366508	1.000000	0.062296	
0.	0.3	600.000000	800.000000	0.600000	1.012282	0.076103	5.259022	0.000008	3.388012	4.781897	0.938061	3.251940	0.000000	1.561216	0.367624	8.480982	6.477989	0.988270	0.000143	10.511719	0.195214	0.000532	0.588417	0.093844	1.000000	3.400000	0.160807	1.000000	0.359830	
0.	0.3	800.000000	1000.000000	0.600000	1.010567	0.011831	14.271396	0.000025	3.194762	6.279059	0.465531	2.482116	0.000000	1.424035	0.489830	8.369640	7.834941	2.206083	0.000062	12.853644	0.456645	0.003046	0.694930	0.064143	1.000000	3.400000	0.178210	1.000000	0.359830	
0.	0.3	1000.000000	1200.000000	0.600000	1.009483	0.001540	34.046130	0.001087	2.400827	6.470407	0.377105	2.985031	0.000000	1.115984	0.538783	8.633349	8.737229	5.147246	0.000017	16.780193	0.704385	0.005616	1.305651	0.094058	1.000000	3.400000	0.101902	1.000000	0.359830	
0.	0.3	1200.000000	1500.000000	0.600000	1.008580	0.000399	58.866972	0.017730	2.301474	7.448103	2.080919	5.124611	0.000000	1.420540	0.830620	9.668574	10.149871	9.144578	0.000577	19.685263	0.608971	0.034173	2.150368	0.107733	1.000000	3.400000	0.131055	1.000000	0.359830	
0.3	0.8	20.000000	30.000000	1.000000	1.602639	9950524.924262	0.480795	11.721330	9.474078	13.508291	8.275281	4.693023	0.000000	2.170551	4.428419	4.727348	0.007183	0.048231	3.015854	0.018057	0.065254	0.944012	2.748264	0.063697	2.000000	3.400000	0.831116	1.000000	0.437548	
0.3	0.8	30.000000	45.000000	1.000000	1.295228	1252971.820172	1.030906	8.564802	9.878003	10.388324	7.906553	2.951720	0.000000	2.556160	3.452592	4.949335	0.055995	0.073569	3.459710	0.170407	0.029511	0.706467	2.830609	0.123369	1.000000	3.400000	0.607840	1.000000	0.352312	
0.3	0.8	45.000000	60.000000	1.000000	1.173926	224799.116495	2.038311	2.171233	8.934831	7.435447	4.240185	1.886705	0.000000	3.387651	2.064199	4.691993	0.225165	0.424170	2.878970	0.430920	0.098687	0.456482	1.624688	0.142803	1.000000	3.400000	0.384482	1.000000	0.265921	
0.3	0.8	60.000000	80.000000	1.000000	1.115088	53209.885023	0.810127	1.070044	6.356520	4.024256	2.686119	3.460340	0.000000	3.028017	1.505055	4.746340	0.446832	0.085257	0.914253	1.678097	0.040261	0.311246	1.172204	0.044157	1.000000	3.400000	0.346347	1.000000	0.194033	
0.3	0.8	80.000000	110.000000	1.000000	1.076978	11294.472549	0.468215	0.517387	5.889301	3.241922	2.954971	2.582136	0.000000	3.169037	1.429678	5.158104	1.424580	0.389950	0.325820	4.126190	0.039358	0.292331	0.370044	0.030545	1.000000	3.400000	0.490931	1.000000	0.134778	
0.3	0.8	110.000000	160.000000	1.000000	1.050585	1875.428861	0.461217	0.058012	5.421135	2.618501	2.304687	0.394327	0.000000	2.479810	0.734818	5.213401	1.571414	0.064433	0.142812	5.100342	0.100097	0.057366	0.840609	0.007842	1.000000	3.400000	0.478047	1.000000	0.097998	
0.3	0.8	160.000000	210.000000	1.000000	1.036028	303.369724	0.491476	0.005938	3.980482	2.654153	2.423684	1.608080	0.000000	2.637303	1.045312	6.118354	2.778977	0.438593	0.016628	7.092248	0.159857	0.056162	0.545705	0.090311	1.000000	3.400000	0.508001	1.000000	0.087265	
0.3	0.8	210.000000	260.000000	1.000000	1.028482	74.716427	0.615089	0.001373	3.500219	3.322886	1.550726	2.472901	0.000000	1.796596	0.670315	6.428066	3.437852	0.443170	0.001956	7.969988	0.245646	0.069525	0.764099	0.010438	1.000000	3.400000	0.396919	1.000000	0.085426	
0.3	0.8	260.000000	310.000000	1.000000	1.023896	23.899886	0.588914	0.000531	4.728344	2.858326	1.548741	2.935927	0.000000	2.072213	0.771111	6.854017	3.688207	0.257304	0.000524	8.572622	0.132299	0.119222	0.723431	0.035632	1.000000	3.400000	0.285815	1.000000	0.085130	
