# -*-sh-*-
# Inclusive jet cross sections 2011
# by CMS collaboration,
# Non-perturbative Correction factors using POWHEG/HERWIG/PYTHIA
# NP Correction factors are multiplied with electroweak corrections
# JEC correlations include latest changes as recommended by CMS.
#

##########################################################
#  General parameters of this dataset
##########################################################

AlposName           "bla" # not used
Description         "CMS inclusive jets, 7TeV, 2011"
Reference           "Phys. Rev. D 87 (2013) 112002 [arXiv:1212.6660]"


##########################################################
#  Theory function settings
#
#  fastNLO parameters, specific to this dataset
#  not specified parameters are taken from default as
#  specified in the global steering file
##########################################################
# --- TheoryFunction: fastNLO, fastNLOInterpolPDFas ----
Filename            theoryfiles/fnl2332d.tab
Units               1      # 0: absoluteUnits, 1: PublicationUnits
MuRFuncForm         3      # 0: scale1, 1: scale2, 2: quad.sum, 3: quad.mean
MuFFuncForm             0      # 0: scale1, 1: scale2, 2: quad.sum, 3: quad.mean


##########################################################
#  Data table
#
#  Necessary keys are:
#   + ErrorSet           (Specifies the 'set' of error, which may correlated to other data sets)
#   + Data       (the data table, bin boundaries, and errors)
#   + Errors         (specify the used errors, and its nature)
#   + TheoryFactors     (multiplicative factors to be applied on theory)
#   + TheoryErrors   (additional errors on the theory [as sepcified in 'Data'])
#
##########################################################


Data {{
ylow yhigh ptlow pthigh   Sigma      stat  uncor  np_cor      ewk_cor     npcorerr   CMS_lumierr unf_err JEC0   JEC1  JEC3  JEC4   JEC5  JEC6  JEC7  JEC9  JEC10 JEC8  JEC11 JEC12 JEC13 JEC14 JEC15             JEC2a     JEC2b  JEC2c     JEC2d     JEC2e
0.   0.5   737   790      0.03758    1     1      1.00891     1.026471    0.405395   2.2         2.35    3.9    3.6   1.25  0      0     0     0     0     0     0     0     0.2   0.75  0.25  0.85              2.36881   0      2.36881   0         0
0.   0.5   790   846      0.02215    1.3   1      1.008277    1.031587    0.36927    2.2         2.45    4.05   3.75  1.3   0      0     0     0     0     0     0     0     0.2   0.7   0.2   0.85              2.58094   0      2.58094   0         0
0.   0.5   846   905      0.01309    1.7   1      1.00766     1.037282    0.33145    2.2         2.4     4.15   3.9   1.3   0      0     0     0     0     0     0     0     0.2   0.7   0.2   0.8               2.79307   0      2.79307   0         0
0.   0.5   905   967      0.007516   2.2   1      1.007058    1.043449    0.292123   2.2         2.5     4.35   4.05  1.3   0      0     0     0     0     0     0     0     0.15  0.65  0.2   0.75              3.0052    0      3.0052    0         0
0.   0.5   967   1032     0.004209   2.8   1      1.006469    1.050248    0.25149    2.2         2.5     4.5    4.25  1.35  0      0     0     0     0     0     0     0     0.15  0.6   0.2   0.75              3.21734   0      3.21734   0         0
0.   0.5   1032  1101     0.002324   3.7   1      1.00639     1.057407    0.25934    2.2         2.65    4.65   4.45  1.35  0      0     0     0     0     0     0     0     0.15  0.6   0.2   0.7               3.46482   0      3.46482   0         0
0.   0.5   1101  1172     0.001469   4.6   1      1.005821    1.064937    0.216653   2.2         2.7     4.8    4.65  1.45  0      0     0     0     0     0     0     0     0.1   0.55  0.15  0.7               3.71231   0      3.71231   0         0
0.   0.5   1172  1248     0.0008029  6.1   1      1.00576     1.073152    0.222735   2.2         2.85    5      4.85  1.45  0      0     0     0     0     0     0     0     0.1   0.5   0.15  0.65              3.9598    0      3.9598    0         0
0.   0.5   1248  1327     0.0003381  8.9   1      1.005206    1.081655    0.178516   2.2         3       5.2    5     1.5   0      0     0     0     0     0     0     0     0.1   0.5   0.15  0.65              4.24264   0      4.24264   0         0
0.   0.5   1327  1410     0.0001793  12.1  1      1.005157    1.089223    0.183305   2.2         3.2     5.4    5.25  1.55  0      0     0     0     0     0     0     0     0.1   0.5   0.15  0.65              4.52548   0      4.52548   0         0
