#-*-sh-*-
# 
# H1 HERA-I+HERA-II diffractive DIS data
# 

##########################################################
#  General parameters of this dataset 
##########################################################
AlposName                       "H1-DDIS-HERAII-FPS"  # A unique alpos name 
Description                    	"H1 DDIS FPS NC 2004-2007"
Reference                       "Eur.Phys.J.C71 (2011) 1578" 
arXiv                           1010.1476
Inspire                         872187
Title                           "Measurement of the Diffractive Deep-Inelastic Scattering Cross Section with a Leading Proton at HERA"



########################################################## 
#  Theory function settings 
##########################################################  
TheoryFunction                   QcdnumDDISCS


########################################################## 
#  theory parameters, specific to this dataset 
#  not specified parameters are taken from default as
#  specified in the global steering file                                      
##########################################################          
sqrt-s                           319.       # sqrt-s only needed if y is not given in table
e-charge                         -1.
e-polarity                       0.
IsReducedCS                      true
IsNC                             true


##########################################################          
#
#   Data table
#
##########################################################          

#         Diffractive Reduced Cross Section
#          Figures 8,9,12,14, table 4 of DESY 10-095

Data {{
    Q2    beta      xp       mx    Sigma  Excl dstat   dsys   dtot  HadEn ElecEn  ElecTh DifBeta DifXpom DifT EpFPS  PxFPS  PyFPS  DifQ2  VtxEff  Backgr Bcccor
#   Q2     beta      xp           xp*sig       dstat   dsys   dtot  HadEn ElecEn  ElecTh DifBeta DifXpom DifT EpFPS  PxFPS  PyFPS  DifQ2  VtxEff  Backgr Bcccor
   8.8  0.0178  0.0750  22.0359   0.0278  0    7.5    6.9   10.2    0.0    1.0    2.3   -0.8    0.1   -4.2    1.3    4.0    0.9    0.2   -0.5   -2.0    0.3
   8.8  0.0562  0.0025  12.1566   0.0196  0    3.6    9.9   10.5   -4.8   -0.1    0.9   -1.1    0.1   -0.1   -7.2    2.7    0.9    0.2   -1.0   -3.1    1.4
   8.8  0.0562  0.0085  12.1566   0.0172  0    3.5    8.6    9.3    0.6    0.6    2.5   -0.1   -0.1    0.3    5.9    5.2    0.4    0.5   -1.0   -2.1    0.5
   8.8  0.0562  0.0160  12.1566   0.0192  0    3.1    8.3    8.9    0.0   -0.8    3.9   -0.2    0.0    0.6    3.5    6.0    1.3    0.7   -1.0   -1.1    0.3
   8.8  0.0562  0.0250  12.1566   0.0173  0    4.0    8.6    9.5    0.0   -0.9    5.8   -0.2    0.0    0.8    2.2    5.4    1.6    0.5   -0.5   -0.9    0.3
   8.8  0.0562  0.0350  12.1566   0.0190  0    5.3    7.8    9.4    0.0   -0.5    4.9   -0.6    0.1   -0.1   -0.3    5.4    2.6    0.3   -0.4   -0.7    0.3
   8.8  0.0562  0.0500  12.1566   0.0252  0    6.0    8.8   10.7    0.0   -0.3    6.5    1.2    0.2   -1.3   -0.3    5.1    2.4    0.0   -0.1   -0.5    0.3
   8.8  0.1780  0.0025  6.37481   0.0204  0    2.5    9.5    9.9   -2.8   -0.2    3.6   -0.3   -0.7   -0.6   -4.0    6.1    1.6    0.8   -1.3   -2.7    1.8
   8.8  0.1780  0.0085  6.37481   0.0182  0    2.7    8.8    9.2    2.6   -0.2    2.0    1.1    0.1   -0.1    7.5    2.8    0.5    0.2   -0.3   -0.2    0.6
   8.8  0.1780  0.0160  6.37481   0.0164  0    4.3    8.4    9.5    0.0    0.6    2.8    3.1    0.2   -0.2    4.5    5.5    1.2    0.0   -0.1   -0.9    0.7
   8.8  0.5620  0.0025  2.61885   0.0328  0    1.5   10.8   10.9    6.6   -1.3    4.4    0.9   -1.2   -0.6    0.3    5.5    1.5    0.4   -0.8   -1.4    3.9
  15.3  0.0056  0.0500  52.1233   0.0456  0    8.1    7.0   10.7   -0.1    1.6    1.7   -1.6    0.1   -1.5    1.1    4.8    3.5    0.7   -1.0   -0.6    0.9
  15.3  0.0056  0.0750  52.1233   0.0498  0   10.2    6.6   12.2    0.0    1.9    0.0   -0.7    0.1   -3.7    0.7    3.0    3.3    0.5   -0.8   -2.2    0.3
  15.3  0.0178  0.0160  29.056    0.0335  0    5.1    8.0    9.4   -0.2   -0.9    4.0   -1.5   -0.2    0.8    2.9    5.5    0.8    0.7   -1.3   -1.2    0.8
  15.3  0.0178  0.0250  29.056    0.0318  0    4.7    7.3    8.7   -0.1   -1.2    3.1   -0.5    0.0   -0.1    1.1    5.9    1.6    1.5   -0.9   -0.8    0.2
  15.3  0.0178  0.0350  29.056    0.0313  0    6.1    7.1    9.4    0.0    0.4    3.1   -0.2    0.0    1.1    0.7    5.5    2.6    0.5   -1.1   -0.6    0.1
  15.3  0.0178  0.0500  29.056    0.0338  0    5.9    7.2    9.3    0.0   -0.7    2.5   -0.6    0.1   -1.4    0.9    5.5    3.2    0.5   -1.2   -0.4    0.2
  15.3  0.0178  0.0750  29.056    0.0407  0    8.9    6.4   11.0    0.0    0.9   -0.3   -0.4    0.2   -2.3    1.2    4.0    3.4    0.1   -0.8   -2.1    0.2
  15.3  0.0562  0.0085  16.0294   0.0214  0    4.7    9.4   10.5   -3.8    0.0    3.0   -0.6   -0.2    0.2    2.9    6.2    1.4    0.7   -1.2   -3.8    0.4
  15.3  0.0562  0.0160  16.0294   0.0221  0    4.1    8.2    9.1    0.0    0.4    2.7   -0.4    0.0   -0.8    5.1    5.2    0.8    0.5   -1.3   -1.6    0.2
  15.3  0.0562  0.0250  16.0294   0.0203  0    4.9    7.3    8.8    0.0    0.5    1.8   -0.3    0.0    0.8    1.8    6.5    1.4    0.4   -1.0   -0.9    0.2
  15.3  0.0562  0.0350  16.0294   0.0221  0    6.3    6.7    9.2    0.0   -1.3    2.1   -0.3    0.0    0.6    1.3    4.8    3.5    0.4   -1.0   -0.8    0.3
  15.3  0.0562  0.0500  16.0294   0.0240  0    6.2    6.6    9.1    0.0   -0.3    1.5   -0.3    0.1   -1.6    0.3    5.1    3.5    0.1   -0.7   -0.3    0.3
  15.3  0.0562  0.0750  16.0294   0.0259  0   11.6    7.4   13.8    0.0   -1.3    3.3    0.5    0.1   -1.9   -0.6    3.9    4.4    0.0   -0.6   -1.8    0.3
  15.3  0.1780  0.0025  8.40566   0.0218  0    3.7    9.3   10.0   -2.8   -0.5    2.0   -0.3   -0.7   -0.4   -5.5    5.2    1.0    0.4   -0.9   -3.7    1.2
  15.3  0.1780  0.0085  8.40566   0.0193  0    3.6    8.8    9.5    2.1   -0.2    1.3    0.5    0.0    0.1    7.2    4.1    0.7    0.2   -0.6   -0.7    0.5
  15.3  0.1780  0.0160  8.40566   0.0182  0    4.4    8.2    9.3    0.0    0.3    2.5    2.2    0.1    0.0    4.5    5.6    0.2    0.2   -0.9   -1.6    0.3
  15.3  0.1780  0.0250  8.40566   0.0182  0    6.6    7.6   10.0    0.0   -0.8    3.4    3.0    0.2    0.5    2.0    5.3    1.5    0.0   -0.9   -1.0    0.3
  15.3  0.5620  0.0025  3.45314   0.0335  0    2.4   10.2   10.4    6.0   -2.1    3.0    0.8   -1.3   -0.2   -2.6    5.3    1.3    0.3   -0.8   -1.7    3.4
  15.3  0.5620  0.0085  3.45314   0.0294  0    3.4   10.0   10.6    4.9    1.1    0.9    1.3    0.5    0.0    7.7    2.6    0.7   -0.1   -0.5    0.0    2.2
  26.5  0.0056  0.0750  68.5977   0.0554  0   16.9    7.1   18.3    0.0   -1.2    2.9   -1.0    0.2   -3.5    0.8    4.1    1.8    0.4   -0.6   -2.1    1.3
  26.5  0.0178  0.0250  38.2396   0.0346  0    8.7    7.4   11.4    0.3    0.4    2.5   -1.1   -0.1   -1.0    4.3    4.6    1.2    0.9   -0.9   -1.5    1.1
  26.5  0.0178  0.0350  38.2396   0.0341  0    8.8    6.8   11.1    0.0    2.6    1.1   -1.0    0.0    0.1    0.9    5.1    3.1    0.5   -0.9   -0.5    0.3
  26.5  0.0178  0.0500  38.2396   0.0489  1    7.4    7.2   10.3    0.0   -0.7    3.2   -0.9    0.1   -0.1    0.6    4.9    3.7    0.2   -0.7   -0.3    0.1
  26.5  0.0178  0.0750  38.2396   0.0414  0   11.9    7.9   14.3    0.0   -0.5    2.7   -0.7    0.1   -3.6    0.9    5.3    2.8    0.3   -0.8   -2.0    0.2
  26.5  0.0562  0.0085  21.0957   0.0266  0    7.1    8.4   11.1   -6.1   -0.8    0.8   -1.1    0.0    0.6   -2.2    3.5    0.3    0.3   -0.6   -3.6    1.0
  26.5  0.0562  0.0160  21.0957   0.0266  0    5.3    8.0    9.6    0.2    0.3    2.7   -0.3    0.0    0.7    3.3    6.4    0.3    0.3   -1.0   -1.5    0.2
  26.5  0.0562  0.0250  21.0957   0.0249  0    6.4    7.2    9.7    0.2   -0.3    2.8   -0.6    0.0    0.3    1.8    6.1    0.8    0.4   -1.1   -1.2    0.2
  26.5  0.0562  0.0350  21.0957   0.0290  0    7.6    6.9   10.3    0.4   -0.1    3.1   -0.3    0.0    0.1    0.6    5.4    2.9    0.2   -1.0   -0.2    0.2
  26.5  0.0562  0.0500  21.0957   0.0293  0    7.5    7.2   10.4    0.0    1.9    0.8   -0.4    0.1   -1.3    1.8    4.9    4.2    0.2   -0.8   -0.5    0.3
  26.5  0.0562  0.0750  21.0957   0.0325  0   12.3    6.5   14.0    0.0   -1.2   -0.2   -0.6    0.1   -4.6   -0.5    3.0    2.3    0.2   -0.7   -2.2    0.3
  26.5  0.1780  0.0025  11.0624   0.0235  0    5.5    9.2   10.7   -1.7   -0.5    1.4   -0.4   -0.4   -0.4   -6.6    3.9    0.8    0.2   -0.6   -4.0    1.5
  26.5  0.1780  0.0085  11.0624   0.0217  0    5.1    8.3    9.7    1.2   -0.2    1.5    0.1   -0.1    0.0    6.8    4.1    0.5    0.3   -0.7   -1.3    0.5
  26.5  0.1780  0.0160  11.0624   0.0215  0    5.6    7.9    9.7    0.0    0.0    1.2    0.5    0.0    0.1    4.4    6.1    1.1    0.3   -1.1   -1.4    0.3
  26.5  0.1780  0.0250  11.0624   0.0171  0    7.0    6.8    9.8    0.0   -0.3    0.9    1.2    0.0    0.9    1.7    6.0    1.8    0.1   -0.7   -1.0    0.2
  26.5  0.1780  0.0350  11.0624   0.0181  0    9.9    7.6   12.5    0.0   -3.4    2.7    2.5    0.1    0.5    2.4    4.9    1.3    0.2   -1.1   -0.7    0.2
  26.5  0.5620  0.0025  4.54456   0.0339  0    3.5   10.2   10.8    5.1   -2.2    2.2    0.6   -1.1   -0.6   -4.3    5.6    1.4    0.3   -0.8   -2.3    3.0
  26.5  0.5620  0.0085  4.54456   0.0292  0    4.1    9.4   10.2    4.9   -0.7    1.4    0.7    0.0   -0.2    6.8    3.0    0.4    0.0   -0.5   -0.3    2.3
  46.0  0.0178  0.0500  50.3812   0.0687  1   12.2    7.3   14.2   -0.3   -0.1    1.8   -1.2    0.1   -0.6    1.5    5.8    3.3    0.5   -0.7   -0.2    0.6
  46.0  0.0178  0.0750  50.3812   0.0401  0   19.0    7.0   20.3    0.3    0.6    2.2   -1.1    0.0   -2.9   -1.5    4.1    3.2    0.4   -0.6   -1.9    0.1
  46.0  0.0562  0.0160  27.794    0.0360  0    8.9    8.0   11.9    0.1   -0.2    2.0   -1.1    0.0   -0.7    4.1    6.1    1.5    0.5   -0.7   -0.8    0.6
  46.0  0.0562  0.0250  27.794    0.0310  0    8.7    7.5   11.5    0.1    0.6    1.7   -1.2    0.0   -0.4   -1.2    6.9    1.0    0.2   -0.8   -0.6    0.1
  46.0  0.0562  0.0350  27.794    0.0301  0   10.6    7.0   12.8    0.3   -0.8    1.5   -0.1    0.1   -1.0    3.4    5.3    2.1    0.2   -0.7   -1.0    0.1
  46.0  0.0562  0.0500  27.794    0.0400  0    9.5    6.9   11.7    0.0   -1.0    2.0   -0.5    0.1   -1.9   -0.6    5.8    1.9    0.2   -1.1   -0.3    0.2
  46.0  0.0562  0.0750  27.794    0.0420  0   16.1    6.7   17.4    0.0   -1.2    2.1   -0.7    0.1   -3.7    0.1    3.9    2.5    0.2   -0.6   -1.7    0.2
  46.0  0.1780  0.0085  14.5749   0.0219  0    8.2    9.2   12.3    0.2   -1.7    2.7   -0.6    0.0    0.0    6.0    5.3    1.0    0.3   -0.9   -3.0    0.5
  46.0  0.1780  0.0160  14.5749   0.0249  0    7.2    7.7   10.5    0.4   -0.5    1.1   -0.2    0.0   -0.8    4.3    5.8    0.9    0.2   -0.9   -1.5    0.2
  46.0  0.1780  0.0250  14.5749   0.0244  0    8.6    7.4   11.3    0.0   -0.4    1.5   -0.4    0.0   -0.1    3.8    5.8    1.0    0.1   -1.0   -1.3    0.2
  46.0  0.1780  0.0350  14.5749   0.0238  0   10.9    7.1   13.0    0.0   -0.2    2.6    0.2    0.2    0.0    1.7    5.8    2.6    0.1   -0.9   -0.4    0.2
  46.0  0.1780  0.0500  14.5749   0.0250  0   11.2    8.1   13.8    0.0    1.3    5.1    0.9    0.3   -3.2    1.1    3.6    3.1    0.1   -1.2   -0.4    0.3
  46.0  0.1780  0.0750  14.5749   0.0341  0   20.8    7.1   22.0    0.0   -2.4    0.2    1.6    0.1   -3.7   -1.2    3.6    2.7   -0.2   -1.0   -2.2    0.3
  46.0  0.5620  0.0025  5.98753   0.0400  0    5.5   10.8   12.1    5.0   -2.8    2.2    0.3   -0.9    0.2   -6.1    4.3    1.1    0.2   -0.7   -2.7    3.6
  46.0  0.5620  0.0085  5.98753   0.0301  0    5.6    9.6   11.2    5.6   -1.3    1.7    0.5   -0.1   -0.4    6.0    3.4    0.7    0.1   -0.5   -0.9    2.9
  46.0  0.5620  0.0160  5.98753   0.0242  0    8.7    8.4   12.1    0.0   -2.6    5.5    1.3    0.2    0.7   -1.9    3.9    0.4    0.1   -1.2   -2.1    2.8
  46.0  0.5620  0.0250  5.98753   0.0167  0   13.2    7.5   15.2    0.0    1.3    3.0    3.0    0.2   -1.3   -0.9    4.0    2.7   -0.9   -1.5   -0.7    2.7
  80.0  0.0562  0.0350  36.6536   0.0375  0   19.2    7.9   20.8    0.3   -2.1    2.8   -2.8   -0.1    0.6    1.8    5.2    2.0    1.7   -0.8   -2.2    0.1
  80.0  0.0562  0.0500  36.6536   0.0385  0   15.6    6.9   17.0    0.0   -1.1    2.7   -1.2    0.0    0.2    0.3    5.0    3.3    0.9   -0.8    0.0    0.1
  80.0  0.0562  0.0750  36.6536   0.0354  0   24.2    7.4   25.3    0.0    0.5    1.8   -0.7    0.1   -3.0    0.5    3.0    5.3    0.2   -0.8   -1.8    0.2
  80.0  0.1780  0.0085  19.2208   0.0396  1   14.9    8.6   17.2   -2.0   -1.5    2.2   -1.6   -0.1   -0.9   -0.8    5.8    1.1    0.4   -0.8   -4.8    1.0
  80.0  0.1780  0.0160  19.2208   0.0227  0   12.8    7.9   15.0    0.0    0.5    2.5   -0.4    0.0    0.2    5.2    5.1    0.9    0.3   -0.8   -1.3    0.2
  80.0  0.1780  0.0250  19.2208   0.0246  0   11.8    7.8   14.1    0.0    0.5    1.7   -0.9    0.1    0.2    0.7    6.8    2.3    0.5   -1.5   -1.4    0.2
  80.0  0.1780  0.0350  19.2208   0.0290  0   14.1    6.9   15.8    0.0    0.8   -0.3   -3.5    0.1   -0.2    4.1    4.2    0.3    0.2   -0.7   -0.7    0.2
  80.0  0.1780  0.0500  19.2208   0.0251  0   15.1    6.8   16.6    0.0   -1.5    0.9   -0.5   -0.1   -1.4   -0.2    3.9    4.5    0.4   -1.7   -1.2    0.3
  80.0  0.1780  0.0750  19.2208   0.0226  0   25.8    6.8   26.7    0.0   -1.5    1.3    0.8    0.1   -2.8    0.8    5.4    1.2    0.0   -0.6   -1.8    0.3
  80.0  0.5620  0.0085  7.89612   0.0266  0    9.8   10.4   14.3    4.7   -1.4    1.1    0.3   -0.2    0.3    5.0    6.1    1.1    0.3   -1.0   -3.1    2.9
  80.0  0.5620  0.0160  7.89612   0.0192  0   13.0    9.3   16.0    0.0   -5.2    0.3    0.5    0.2   -0.7   -2.9    4.8    0.0    0.2   -0.4   -4.5    2.8
  80.0  0.5620  0.0250  7.89612   0.0180  0   16.1    8.2   18.1    0.0   -5.5    2.8    1.2    0.2   -2.1   -0.8    2.3    2.5    0.4   -1.2   -1.5    2.7
  80.0  0.5620  0.0350  7.89612   0.0199  0   24.6   10.0   26.6    0.0   -4.7    0.6    1.8    0.1    0.4   -3.1    7.5    0.9    0.0   -0.9   -0.2    2.5
 200.0  0.0562  0.0500  57.9545   0.0285  1   27.4    6.2   28.1    0.0    1.4    1.6   -0.6    0.0   -1.0    0.8    3.7    2.9    0.3   -0.9   -2.6    1.6
 200.0  0.0562  0.0750  57.9545   0.0490  0   36.4    7.3   37.2    0.0   -0.2    0.6    0.1    0.1   -3.2   -1.3    5.4    3.0   -0.1   -0.7   -1.5    0.7
 200.0  0.1780  0.0160  30.3907   0.0260  0   19.6    8.4   21.3   -1.0    1.9    0.1   -0.4    0.1    0.5    5.3    4.7    2.2    0.5   -0.8   -2.3    1.7
 200.0  0.1780  0.0250  30.3907   0.0353  0   16.4    7.5   18.1    0.0    1.9    0.3   -0.5    0.1    0.1    6.0    3.8    1.3   -0.1   -0.6   -0.5    0.7
 200.0  0.1780  0.0350  30.3907   0.0290  0   22.1    6.9   23.1    0.2   -0.1    0.0   -0.2    0.0    1.0   -3.9    5.4    1.4   -0.1   -0.6   -0.6    0.2
 200.0  0.1780  0.0500  30.3907   0.0405  0   20.2    6.8   21.4    0.0   -2.0    0.7   -0.6    0.1   -0.6    1.1    4.6    4.2   -0.3   -0.7   -0.5    0.3
 200.0  0.1780  0.0750  30.3907   0.0359  0   34.5    7.0   35.2    0.0   -1.3    0.8   -1.3    0.0   -2.5   -1.0    4.0    4.3   -0.4   -0.8   -1.9    0.4
 200.0  0.5620  0.0085  12.4849   0.0210  0   18.6   10.1   21.2    3.3   -1.6    1.0    0.3    0.0   -0.5    3.1    7.7    1.2    0.1   -1.0   -2.6    3.1
 200.0  0.5620  0.0160  12.4849   0.0174  0   22.4    9.0   24.1    0.0   -2.2   -0.3   -0.2    0.0    0.6   -2.3    6.6    0.8   -0.6   -0.7   -4.2    2.7
 200.0  0.5620  0.0250  12.4849   0.0139  0   26.6    8.1   27.8    0.0   -6.0    2.1    0.7    0.2   -0.3   -0.7    3.6    0.7   -1.1   -0.8   -1.3    2.5
 200.0  0.5620  0.0350  12.4849   0.0275  0   33.1    9.9   34.6    0.0   -2.0    1.4    1.5   -0.1   -0.5   -3.5    7.8    3.1   -0.9   -0.9   -0.4    2.3
 200.0  0.5620  0.0500  12.4849   0.0261  0   28.7    6.9   29.5    0.0   -1.2    0.7   -0.3    0.2    0.7    0.3    6.0    1.9   -0.8   -0.4    0.0    2.1
 200.0  0.5620  0.0750  12.4849   0.0407  0   48.3    6.7   48.8    0.0   -0.9    0.4    1.7    0.0   -4.7    0.4    3.0    0.9   -1.3   -0.7   -1.8    1.7
}}



Subsets { Q2 }

Cuts { }

TheoryFactors { 0.83333 }

ErrorSet                   "H1-FPS"
ErrorUnit                  percent

Errors {{
 ErrorName       Column          Correlation      Nature
  stat           dstat             ESM0            P
  HadEn          HadEn             EYM1            M
  ElecEn         ElecEn            EYM1            M
  ElecTh         ElecTh            EYM1            M
  DifBeta        DifBeta           EYM1            M
  DifXpom        DifXpom           EYM1            M
  DifT           DifT              EYM1            M
  EpFPS          EpFPS             EYM1            M
  PxFPS          PxFPS             EYM1            M
  PyFPS          PyFPS             EYM1            M
  DifQ2          DifQ2             EYM1            M
  VtxEff         VtxEff            EYM0            M
  Backgr         Backgr            EYM0            M
  Bcccor         Bcccor            EYM0            M
  norm            4.3              EYM1            M
#  Pdiss           1              EYM1            M
}}


