#-*-sh-*-
# 
# H1 HERA-I+HERA-II diffractive DIS data
# 

##########################################################
#  General parameters of this dataset 
##########################################################
AlposName                       "H1-DDIS-HERAII-FPS-4D"  # A unique alpos name 
Description                    	"H1 DDIS FPS 4D NC 2004-2007"
Reference                       "Eur.Phys.J.C71 (2011) 1578" 
arXiv                           1010.1476
Inspire                         872187
Title                           "Measurement of the Diffractive Deep-Inelastic Scattering Cross Section with a Leading Proton at HERA"



########################################################## 
#  Theory function settings 
##########################################################  
TheoryFunction                   QcdnumDDISCS


########################################################## 
#  theory parameters, specific to this dataset 
#  not specified parameters are taken from default as
#  specified in the global steering file                                      
##########################################################          
sqrt-s                           319.       # sqrt-s only needed if y is not given in table
e-charge                         -1.
e-polarity                       0.
IsReducedCS                      true
IsNC                             true
Is4D                             true

##########################################################          
#
#   Data table
#
##########################################################          

#         Diffractive Reduced Cross Section
#         table 3 of DESY 10-095
#https://www-h1.desy.de/psfiles/figures/d10-095.table3.txt

Data {{
   Q2   beta    xp       tAbs       mx     Sigma  dstat   dsys   dtot  HadEn ElecEn  ElecTh DifBeta DifXpom DifT EpFPS  PxFPS  PyFPS  DifQ2  VtxEff  Backgr Bcccor
   5.1  0.0056  0.0250   0.4  30.0934   0.0129    6.3    8.4   10.5    0.0   -0.8    3.9   -0.2    0.0    1.0    0.6    6.4    2.4    1.3   -1.1   -0.5    1.7
   5.1  0.0056  0.0250   0.6  30.0934   0.0036   13.6    8.4   15.9    0.0    5.2    1.9   -1.5   -0.3   -0.8   -1.1    4.1    1.1    3.1   -1.7   -1.5    1.7
   5.1  0.0056  0.0350   0.2  30.0934   0.0449    5.8    7.4    9.4   -0.3    0.8    3.2    0.0    0.1   -1.9    2.1    5.4   -0.1    1.3   -1.0   -0.3    1.6
   5.1  0.0056  0.0350   0.4  30.0934   0.0123    8.1    7.4   10.9   -0.3    1.1    5.1    0.1    0.0    1.4   -0.1    2.5    3.8    0.9   -0.8   -0.3    1.6
   5.1  0.0056  0.0350   0.6  30.0934   0.0051   12.9    7.4   14.8    0.0   -1.8   -4.2    0.4    0.1    1.2    2.3    4.2   -1.8    1.4   -0.7   -0.3    1.6
   5.1  0.0056  0.0500   0.2  30.0934   0.0473    6.3    9.0   11.0    0.0    0.3    6.2   -0.4    0.2   -3.6    0.3    4.4    0.9    1.9   -1.3   -0.5    1.6
   5.1  0.0056  0.0500   0.4  30.0934   0.0151    7.5    9.0   11.7    0.0   -1.5    7.9    0.0    0.1    0.2    1.1    2.6    1.1    1.8   -0.8   -0.4    1.6
   5.1  0.0056  0.0500   0.6  30.0934   0.0054   12.9    9.0   15.7    0.0   -2.0    4.7   -0.4    0.0   -0.3   -1.7    6.7    1.5    0.3   -0.5   -0.3    1.6
   5.1  0.0056  0.0750   0.2  30.0934   0.0544   11.6   10.3   15.5    0.0    0.2    6.9   -0.6    0.2   -2.6   -0.3    6.2    1.5    1.3   -1.1   -2.5    1.6
   5.1  0.0056  0.0750   0.4  30.0934   0.0255   10.2   10.3   14.5    0.0   -0.6    7.7   -0.8    0.2    0.7    0.0    5.0    1.5    2.3   -1.3   -3.1    1.6
   5.1  0.0056  0.0750   0.6  30.0934   0.0094   17.1   10.3   20.0    0.0   -2.0    9.4   -1.2    0.2   -0.7    0.3    0.6    1.7    1.3   -0.9   -2.2    1.6
   5.1  0.0178  0.0085   0.2  16.7755   0.0345    4.3   10.6   11.4   -7.0    1.2    3.6   -0.8   -0.2   -1.7    0.5    5.4    0.1    1.7   -1.6   -2.6    2.0
   5.1  0.0178  0.0085   0.4  16.7755   0.0119    5.5   10.6   11.9   -6.2    1.0    4.6   -0.8   -0.2    1.3    2.2    5.1    0.6    1.1   -1.4   -3.1    2.0
   5.1  0.0178  0.0085   0.6  16.7755   0.0039   11.2   10.6   15.4   -8.6    1.2    2.9   -0.5   -0.2    0.6   -0.2    4.1    1.6    0.7   -0.6   -1.8    2.0
   5.1  0.0178  0.0160   0.2  16.7755   0.0366    3.6    9.2    9.9    0.0    0.5    4.8   -0.1    0.2   -2.3    4.9    4.8   -0.3    1.3   -1.2   -1.4    1.6
   5.1  0.0178  0.0160   0.4  16.7755   0.0110    5.1    9.2   10.5    0.5   -0.4    5.6    0.3    0.0    1.2    0.9    6.6    1.1    1.1   -0.7   -1.0    1.6
   5.1  0.0178  0.0160   0.6  16.7755   0.0032   10.2    9.2   13.7    0.0   -0.3    6.7   -0.2    0.2    0.1    1.3    2.8    4.6    1.9   -0.7   -1.2    1.6
   5.1  0.0178  0.0250   0.2  16.7755   0.0333    4.7    8.9   10.1    0.0    0.3    6.0   -0.2    0.0   -2.0    0.7    5.6    0.1    1.6   -1.5   -0.6    1.6
   5.1  0.0178  0.0250   0.4  16.7755   0.0113    6.4    8.9   10.9    0.0    1.7    5.8   -0.3    0.1    1.4    0.4    5.2    2.4    1.4   -1.4   -0.6    1.6
   5.1  0.0178  0.0250   0.6  16.7755   0.0038   13.3    8.9   16.0    0.0   -2.4    7.1    1.2    0.0    0.1   -0.1    4.4    0.0   -0.2   -0.6   -0.4    1.6
   5.1  0.0178  0.0350   0.2  16.7755   0.0303    7.1    8.7   11.2    0.0    0.6    6.7   -0.3    0.1   -1.9    1.4    4.4    0.2    0.9   -1.4   -0.4    1.6
   5.1  0.0178  0.0350   0.4  16.7755   0.0122    9.0    8.7   12.5    0.0   -0.7    7.8   -1.0    0.1    1.2    0.7    1.7    1.9    0.5   -1.2   -0.4    1.6
   5.1  0.0178  0.0350   0.6  16.7755   0.0039   13.9    8.7   16.4    0.0    1.6   -0.8    0.0    0.0    0.5   -2.3    7.7    1.9    0.2   -0.8   -0.3    1.6
   5.1  0.0178  0.0500   0.2  16.7755   0.0449    7.1    8.8   11.3    0.0    0.4    6.0   -1.1    0.1   -2.3    0.8    5.2    1.2    0.2   -1.5   -0.3    1.6
   5.1  0.0178  0.0500   0.4  16.7755   0.0133    9.0    8.8   12.6    0.4    1.2    3.0   -0.7    0.2    1.2    1.6    5.0    4.9    0.6   -3.1   -0.7    1.6
   5.1  0.0178  0.0500   0.6  16.7755   0.0050   15.2    8.8   17.6    0.0    0.4    8.4    0.2    0.2   -0.5    1.5   -0.3   -1.2    0.2   -0.7   -0.2    1.6
   5.1  0.0178  0.0750   0.2  16.7755   0.0508   12.7    8.2   15.1    0.0   -0.5    3.4   -0.5    0.2   -2.8    0.7    6.0    0.3   -0.3   -1.3   -2.6    1.6
   5.1  0.0178  0.0750   0.4  16.7755   0.0208   15.2    8.2   17.3    0.0    1.2    6.4   -0.8    0.4    0.6    0.8   -1.2    0.9   -0.7   -1.8   -3.8    1.6
   5.1  0.0178  0.0750   0.6  16.7755   0.0093   20.3    8.2   21.9    0.0    0.9    2.8   -0.1    0.0   -0.3   -1.2    7.2    0.9    0.2   -0.6   -1.3    1.6
   5.1  0.0562  0.0025   0.2  9.25458   0.0345    3.4   10.1   10.7   -4.9    0.6    2.8   -1.5    0.1   -1.9   -5.8    3.5   -0.1    1.3   -1.5   -2.9    2.6
   5.1  0.0562  0.0025   0.4  9.25458   0.0102    4.5   10.1   11.1   -4.7    0.3    2.5   -1.2    0.1    0.8   -4.4    6.0    1.1    1.0   -1.0   -2.7    2.6
   5.1  0.0562  0.0025   0.6  9.25458   0.0030    9.1   10.1   13.7   -1.8   -1.2    5.8   -1.4    0.3    0.2   -4.9    3.6    2.3    1.6   -0.9   -3.2    2.6
   5.1  0.0562  0.0085   0.2  9.25458   0.0301    3.6    9.7   10.3    3.2   -0.3    3.6    0.6    0.0   -1.7    6.7    4.1    0.2    0.9   -1.1   -0.8    1.7
   5.1  0.0562  0.0085   0.4  9.25458   0.0097    4.7    9.7   10.8    1.5   -0.3    6.7    0.3    0.1    0.9    5.5    3.2   -0.2    0.9   -0.9   -0.9    1.7
   5.1  0.0562  0.0085   0.6  9.25458   0.0029    9.9    9.7   13.9    5.4   -0.9    4.1    0.7   -0.1    0.3    2.9    5.2    2.4    1.1   -0.6   -0.7    1.7
   5.1  0.0562  0.0160   0.2  9.25458   0.0279    4.3    8.8    9.8    0.0   -0.6    5.4   -1.1    0.1   -1.5    3.5    5.1   -0.2    0.6   -1.5   -1.2    1.6
   5.1  0.0562  0.0160   0.4  9.25458   0.0093    6.1    8.8   10.7    0.0    1.1    2.4   -0.5   -0.1    2.0    1.6    6.3    3.7    0.8   -1.9   -1.9    1.6
   5.1  0.0562  0.0160   0.6  9.25458   0.0037   13.0    8.8   15.7    0.0    0.9    1.3   -0.5    0.0    0.7    1.7    8.2   -0.9    0.0   -0.8   -0.9    1.6
   5.1  0.0562  0.0250   0.2  9.25458   0.0267    6.3    7.3    9.6    0.0   -0.9    2.2    0.6    0.2   -2.1    1.5    6.0   -0.3   -0.3   -1.4   -0.5    1.6
   5.1  0.0562  0.0250   0.4  9.25458   0.0095    8.5    7.3   11.2    0.0   -3.2    0.2    0.7    0.3    0.8    2.5   -1.9    4.8    0.1   -2.4   -1.0    1.6
   5.1  0.0562  0.0250   0.6  9.25458   0.0028   17.1    7.3   18.6    0.0    1.6    1.8   -0.1    0.4   -1.2    4.6    3.4    3.0   -0.9   -0.8   -0.4    1.6
   5.1  0.1780  0.0025   0.2  4.85301   0.0383    2.4   10.9   11.1   -2.6    0.2    5.9   -0.5   -0.1   -2.4   -1.0    7.3    0.1    1.5   -1.7   -1.9    2.8
   5.1  0.1780  0.0025   0.4  4.85301   0.0108    3.2   10.9   11.3   -1.6    0.0    6.7    0.5    0.2    1.4   -1.6    6.6    1.7    1.6   -1.8   -2.5    2.8
   5.1  0.1780  0.0025   0.6  4.85301   0.0029    7.4   10.9   13.1   -1.3    0.7    4.2    0.4   -0.2    0.4   -0.7    7.1    5.4    1.7   -1.4   -2.4    2.8
   5.1  0.1780  0.0085   0.2  4.85301   0.0346    3.3   10.5   11.0    4.4    0.5    2.5    1.9    0.2   -1.2    8.2    2.7   -0.2    0.3   -0.8    0.0    2.2
   5.1  0.1780  0.0085   0.4  4.85301   0.0104    4.4   10.5   11.4    5.3    0.5    3.0    1.2    0.3    0.5    6.8    4.4    0.7    0.2   -0.7    0.0    2.2
   5.1  0.1780  0.0085   0.6  4.85301   0.0037    9.1   10.5   13.9    5.1    0.9    1.5    2.5    0.0    0.1    7.1    0.5    4.3    0.0   -0.8    0.0    2.2
   5.1  0.5620  0.0025   0.2  1.99367   0.0576    1.9   10.5   10.6    5.4   -0.8    5.6    0.8    0.0   -1.7    0.8    4.4    0.1    0.9   -0.9   -0.9    4.8
   5.1  0.5620  0.0025   0.4  1.99367   0.0162    2.6   10.5   10.8    5.0   -1.1    5.6    0.6    0.0    0.8    0.4    4.8    1.2    0.8   -0.8   -1.0    4.8
   5.1  0.5620  0.0025   0.6  1.99367   0.0043    5.7   10.5   11.9    4.5   -1.4    5.3    0.9    0.3   -0.2    0.4    3.6    4.4    0.5   -0.9   -1.3    4.8
   8.8  0.0018  0.0750   0.2  69.8576   0.0924   19.6    7.6   21.0   -0.2    0.2    1.2   -1.3    0.1   -2.7    0.9    4.7    0.9    0.7   -2.9   -3.2    2.2
   8.8  0.0018  0.0750   0.4  69.8576   0.0328   19.4    7.6   20.8    0.1    0.1    1.9   -2.8   -0.1   -0.7   -0.3    4.1    2.7    1.1   -2.5   -3.3    2.2
   8.8  0.0018  0.0750   0.6  69.8576   0.0250   29.5    7.6   30.4    0.0    4.8   -1.9   -1.6   -0.1   -0.2    2.6   -3.6    0.9   -0.2   -1.1   -1.7    2.2
   8.8  0.0056  0.0250   0.2  39.5301   0.0494    7.9    8.4   11.6   -0.3   -0.1    4.5   -1.4   -0.1   -2.3   -0.7    4.2   -0.6    1.0   -3.5   -2.7    2.1
   8.8  0.0056  0.0250   0.4  39.5301   0.0171    9.8    8.4   13.0   -0.1    1.7   -0.2   -0.3    0.0    0.8   -0.2    7.2    2.2    0.9   -1.8   -1.5    2.1
   8.8  0.0056  0.0250   0.6  39.5301   0.0043   19.8    8.4   21.5    0.0    1.6    0.5   -0.2   -0.1   -0.5    2.9    7.2    0.6    0.5   -1.2   -0.9    2.1
   8.8  0.0056  0.0350   0.2  39.5301   0.0575    7.8    8.2   11.3    0.0   -0.1    3.8   -1.0    0.1   -2.2    1.0    6.0    0.1    1.1   -2.5   -0.5    1.7
   8.8  0.0056  0.0350   0.4  39.5301   0.0155   11.5    8.2   14.2   -0.1    1.0    0.7   -0.8    0.0    0.4    1.5    6.9    2.6    0.6   -2.1   -0.6    1.7
   8.8  0.0056  0.0350   0.6  39.5301   0.0068   17.0    8.2   18.9    0.0    0.7    7.4   -0.8    0.0    0.0    2.0   -1.2    1.7    0.1   -1.1   -0.4    1.7
   8.8  0.0056  0.0500   0.2  39.5301   0.0647    7.3    7.2   10.2   -0.1    0.1    3.3   -0.5    0.1   -1.7    1.4    5.4    1.2    0.8   -1.4   -0.2    1.6
   8.8  0.0056  0.0500   0.4  39.5301   0.0192    9.5    7.2   11.9   -0.1   -2.7    3.0    0.1    0.2    1.0   -1.3    5.0    1.2    0.7   -1.7   -0.4    1.6
   8.8  0.0056  0.0500   0.6  39.5301   0.0095   13.2    7.2   15.0    0.0    0.1    1.9   -0.7    0.0    0.4   -1.3    6.2    1.9    0.1   -1.2   -0.3    1.6
   8.8  0.0056  0.0750   0.2  39.5301   0.0784   11.8    7.3   13.8    0.0   -0.8    3.7   -0.4    0.2   -3.9   -0.4    3.0    0.4    0.6   -1.2   -3.1    1.6
   8.8  0.0056  0.0750   0.4  39.5301   0.0260   13.3    7.3   15.2    0.0   -0.8    2.4   -0.9    0.1    0.3    0.2    5.9    0.9    0.5   -0.9   -2.6    1.6
   8.8  0.0056  0.0750   0.6  39.5301   0.0091   21.5    7.3   22.7    0.0   -2.6    4.8   -2.1    0.1   -0.2   -0.4    0.2    1.6    0.1   -1.3   -3.3    1.6
   8.8  0.0178  0.0085   0.2  22.0359   0.0394    6.5    8.4   10.6   -6.8    0.0    0.8   -0.9   -0.1   -0.9   -1.6    2.2    0.0    0.4   -1.3   -2.7    2.0
   8.8  0.0178  0.0085   0.4  22.0359   0.0123    9.0    8.4   12.3   -6.2   -0.1    2.1   -0.9    0.0    0.7   -1.1    3.0    0.4    0.3   -1.3   -3.1    2.0
   8.8  0.0178  0.0085   0.6  22.0359   0.0037   16.8    8.4   18.7   -6.7    1.0    1.2   -0.9    0.0    0.3   -0.1   -1.3    1.3    0.0   -1.1   -3.5    2.0
   8.8  0.0178  0.0160   0.2  22.0359   0.0409    4.7    7.9    9.2   -0.3    1.2    2.6   -0.2    0.0   -2.0    1.9    6.1    0.1    0.8   -1.9   -1.4    1.6
   8.8  0.0178  0.0160   0.4  22.0359   0.0132    6.1    7.9   10.0    0.0    0.9    2.1   -0.5    0.0    2.3    0.8    6.2    1.9    0.5   -1.7   -1.5    1.6
   8.8  0.0178  0.0160   0.6  22.0359   0.0036   13.1    7.9   15.3    0.0   -0.6    2.2   -0.7   -0.1    0.2    3.9    4.0   -4.5    0.2   -1.0   -1.1    1.6
   8.8  0.0178  0.0250   0.2  22.0359   0.0437    5.1    7.8    9.3    0.0    0.5    2.2   -0.1    0.0   -2.4    2.2    6.3    0.6    0.7   -1.3   -0.7    1.6
   8.8  0.0178  0.0250   0.4  22.0359   0.0139    6.9    7.8   10.4   -0.4    0.1    3.9   -0.3    0.1    2.2    2.7    5.2    0.2    0.2   -1.4   -1.0    1.6
   8.8  0.0178  0.0250   0.6  22.0359   0.0036   14.6    7.8   16.5    0.0    1.3   -2.2    0.3   -0.4    1.4   -5.5   -2.8   -0.1    2.2   -1.8   -1.5    1.6
   8.8  0.0178  0.0350   0.2  22.0359   0.0432    6.3    7.4    9.7    0.1    0.7    1.9   -0.4    0.1   -2.8    1.2    5.8   -0.6    1.3   -1.7   -0.6    1.6
   8.8  0.0178  0.0350   0.4  22.0359   0.0128    9.5    7.4   12.0    0.0   -0.7    2.8   -0.4    0.1    0.4    0.0    5.3    3.6    0.7   -1.2   -0.5    1.6
   8.8  0.0178  0.0350   0.6  22.0359   0.0059   14.3    7.4   16.1    0.0    0.1    2.1    0.7   -0.1    0.9    0.0    5.5    3.9    0.5   -0.7   -0.3    1.6
   8.8  0.0178  0.0500   0.2  22.0359   0.0484    7.0    6.8    9.8    0.5   -0.3    2.5   -1.0    0.1   -2.4    0.2    5.4    0.0    0.7   -1.2   -0.2    1.6
   8.8  0.0178  0.0500   0.4  22.0359   0.0192    8.1    6.8   10.6    0.0    0.7    0.7   -0.3    0.0    0.5    0.9    5.6    3.1    0.4   -0.7   -0.2    1.6
   8.8  0.0178  0.0500   0.6  22.0359   0.0057   13.9    6.8   15.5    0.0    2.4    1.2   -1.3   -0.2    0.5    1.6    5.3    0.5    1.0   -1.7   -0.5    1.6
   8.8  0.0178  0.0750   0.2  22.0359   0.0489   13.3    7.1   15.1    0.0    0.8    1.9   -0.6    0.2   -2.7    1.4    5.1    1.5    0.4   -0.6   -2.3    1.6
   8.8  0.0178  0.0750   0.4  22.0359   0.0235   12.4    7.1   14.3    0.0    1.1    1.7   -1.7    0.2   -0.5    1.5    3.9   -3.5    0.1   -0.9   -3.2    1.6
   8.8  0.0178  0.0750   0.6  22.0359   0.0070   21.0    7.1   22.2    0.0   -0.1    4.7   -1.7    0.1    0.0   -0.2    3.3    1.9    0.0   -0.8   -2.8    1.6
   8.8  0.0562  0.0025   0.2  12.1566   0.0418    4.6   10.0   11.0   -5.5    0.0    0.9   -1.4    0.1   -0.9   -6.0    3.6    0.1    0.3   -1.2   -3.2    2.1
   8.8  0.0562  0.0025   0.4  12.1566   0.0113    6.3   10.0   11.8   -5.0   -0.6    1.4   -1.0    0.1    0.4   -6.9    0.3    0.5    0.3   -1.4   -4.1    2.1
   8.8  0.0562  0.0025   0.6  12.1566   0.0039   12.8   10.0   16.2   -6.1    1.2   -0.6   -1.7    0.2    0.0   -4.2    2.9    3.5    0.0   -0.8   -3.8    2.1
   8.8  0.0562  0.0085   0.2  12.1566   0.0362    4.3    8.8    9.8    0.7    0.3    2.8   -0.2   -0.2   -2.0    5.5    4.8    0.1    0.7   -1.4   -2.4    1.7
   8.8  0.0562  0.0085   0.4  12.1566   0.0105    6.1    8.8   10.7    0.5    0.5    1.7   -0.1   -0.1    0.8    3.9    7.1    0.0    0.5   -0.9   -2.0    1.7
   8.8  0.0562  0.0085   0.6  12.1566   0.0032   13.2    8.8   15.8    0.4    1.4    1.8    0.3   -0.3   -0.3    2.5    7.1    2.6    0.5   -0.9   -2.3    1.7
   8.8  0.0562  0.0160   0.2  12.1566   0.0353    4.3    8.5    9.5    0.0   -0.5    3.8   -0.1    0.0   -1.7    2.4    6.5    0.1    0.9   -1.1   -1.0    1.6
   8.8  0.0562  0.0160   0.4  12.1566   0.0115    5.8    8.5   10.3    0.0   -1.1    3.0   -0.5    0.1    1.6    4.0    5.4    2.4    0.9   -1.4   -1.6    1.6
   8.8  0.0562  0.0160   0.6  12.1566   0.0038   12.3    8.5   14.9    0.0    0.8    3.1   -0.6    0.0   -0.4    6.7    3.0    0.6    0.6   -1.1   -1.5    1.6
   8.8  0.0562  0.0250   0.2  12.1566   0.0290    5.6    8.8   10.4    0.0   -0.5    5.5   -0.3    0.1   -1.7    2.0    5.8    0.2    0.7   -0.7   -0.9    1.6
   8.8  0.0562  0.0250   0.4  12.1566   0.0108    7.3    8.8   11.4    0.0   -0.9    5.7   -0.3    0.1    1.1    1.0    5.9    1.2    0.6   -0.6   -1.0    1.6
   8.8  0.0562  0.0250   0.6  12.1566   0.0039   13.9    8.8   16.4    0.0   -0.4    5.9   -0.1    0.0   -0.3    2.5    4.4    3.5    0.4   -0.6   -1.3    1.6
   8.8  0.0562  0.0350   0.2  12.1566   0.0341    7.7    8.0   11.1    0.0   -0.6    5.3   -1.0    0.1   -3.0   -0.2    4.7    0.0    0.3   -0.5   -0.6    1.6
   8.8  0.0562  0.0350   0.4  12.1566   0.0129    9.5    8.0   12.4    0.0    0.2    1.2    0.1    0.1    0.7    0.5    6.6    3.9    0.5   -0.3   -0.5    1.6
   8.8  0.0562  0.0350   0.6  12.1566   0.0044   19.0    8.0   20.7    0.0    0.6    4.9   -0.2   -0.1    0.9   -3.2   -0.2   -5.0   -0.2   -0.2   -0.7    1.6
   8.8  0.0562  0.0500   0.2  12.1566   0.0460    8.6    9.0   12.4    0.0   -0.9    5.8    1.3    0.3   -2.0    0.3    6.0    1.2   -0.1   -0.1   -0.4    1.6
   8.8  0.0562  0.0500   0.4  12.1566   0.0170   10.9    9.0   14.1    0.0   -0.1    5.9    2.7    0.4    2.6   -2.1    4.6    1.7    0.0   -0.3   -0.9    1.6
   8.8  0.0562  0.0500   0.6  12.1566   0.0051   18.4    9.0   20.4    0.0    2.5    7.7    1.0    0.2   -0.9   -0.5    3.1   -1.0    0.3   -0.2   -0.5    1.6
   8.8  0.1780  0.0025   0.2  6.37481   0.0427    3.1    9.7   10.2   -3.1   -0.2    3.5   -0.4   -0.9   -2.2   -3.2    6.3    0.4    1.0   -1.6   -2.6    2.4
   8.8  0.1780  0.0025   0.4  6.37481   0.0110    4.4    9.7   10.6   -2.7   -0.1    3.1   -0.3   -0.8    1.3   -3.5    6.6    0.8    0.8   -1.5   -3.1    2.4
   8.8  0.1780  0.0025   0.6  6.37481   0.0042    8.4    9.7   12.8   -2.5    0.5    3.4   -0.4   -0.9   -0.1   -2.8    5.3    4.3    0.9   -1.3   -3.4    2.4
   8.8  0.1780  0.0085   0.2  6.37481   0.0379    3.6    8.9    9.6    3.1    0.0    1.9    1.4    0.1   -1.2    6.9    3.5   -0.1    0.3   -0.4   -0.3    1.7
   8.8  0.1780  0.0085   0.4  6.37481   0.0107    4.9    8.9   10.2    3.1   -0.4    3.1    1.4    0.2    0.6    6.8    2.7    0.8    0.4   -0.4   -0.3    1.7
   8.8  0.1780  0.0085   0.6  6.37481   0.0039    9.9    8.9   13.3    3.6   -0.3    1.6    1.5    0.1   -0.1    6.3    3.1    3.0    0.1   -0.4   -0.3    1.7
   8.8  0.1780  0.0160   0.2  6.37481   0.0284    6.1    8.6   10.6    0.0    0.3    2.3    3.6    0.3   -1.8    4.0    5.6    0.0    0.1   -0.2   -0.8    1.7
   8.8  0.1780  0.0160   0.4  6.37481   0.0105    7.6    8.6   11.5    0.0    0.8    3.8    3.2    0.1    0.7    3.0    5.6    2.1    0.1   -0.1   -0.9    1.7
   8.8  0.1780  0.0160   0.6  6.37481   0.0029   16.5    8.6   18.6    0.0   -0.2   -2.6    4.7    0.3   -1.5   -3.5    3.1   -3.9   -0.5   -0.2   -1.5    1.7
   8.8  0.5620  0.0025   0.2  2.61885   0.0633    2.2   11.0   11.2    6.9   -0.8    4.0    1.0   -1.5   -1.9    0.4    5.3    0.2    0.5   -0.9   -1.3    4.2
   8.8  0.5620  0.0025   0.4  2.61885   0.0182    2.9   11.0   11.4    6.2   -0.7    3.8    0.9   -0.9    1.0   -0.2    6.5    0.9    0.4   -0.9   -1.5    4.2
   8.8  0.5620  0.0025   0.6  2.61885   0.0053    6.6   11.0   12.8    6.6   -1.1    3.8    1.0   -0.9    0.2    0.1    3.2    5.3    0.4   -0.8   -1.7    4.2
  15.3  0.0056  0.0500   0.2  52.1233   0.0751   12.3    7.2   14.2    0.0    0.7    1.4   -1.5    0.0   -2.1    0.7    6.0    0.8    0.9   -1.1   -0.7    1.8
  15.3  0.0056  0.0500   0.4  52.1233   0.0318   13.8    7.2   15.6   -0.3    2.5    3.4   -3.9    0.2    0.3    1.7   -2.6    0.5    0.2   -2.1   -1.2    1.8
  15.3  0.0056  0.0500   0.6  52.1233   0.0082   20.0    7.2   21.3   -0.2    0.5    0.2   -1.3    0.0    0.5    0.6    5.5    4.0    0.7   -0.4   -0.3    1.8
  15.3  0.0056  0.0750   0.2  52.1233   0.1073   19.1    6.8   20.3    0.0    0.5    1.4   -1.4    0.2   -4.1    1.5    1.8    1.9    1.0   -1.2   -3.4    1.6
  15.3  0.0056  0.0750   0.4  52.1233   0.0317   15.6    6.8   17.1    0.0    2.7   -1.6   -0.4    0.0   -0.3    0.7    4.4    2.5    0.4   -1.0   -2.5    1.6
  15.3  0.0056  0.0750   0.6  52.1233   0.0137   25.7    6.8   26.6    0.0    1.1   -1.1   -0.6    0.0   -0.6   -1.7    5.6   -1.8    0.0   -0.5   -1.8    1.6
  15.3  0.0178  0.0160   0.2  29.056    0.0609    6.8    8.1   10.6   -0.2   -0.8    3.5   -1.7   -0.1   -1.3    1.7    6.3    0.0    0.7   -1.2   -0.9    1.8
