8.5000E+00  2.4000E-04	6.9993E-01  1.1947E+00	3.5211E+00  3.8798E+00	 0.149	 0.295	-0.749	-0.211	 0.580	-0.227	 0.000	-0.006	-0.000	-0.003	-0.041	-0.034	 0.002	-0.015	-0.000	-0.017	 0.026	-0.074	 0.014	 0.005	-0.002	 0.027	-0.003	 0.015	 0.007	-0.020	-0.027	-0.005	 0.050	-0.029	-0.229	-0.048	-0.007	 0.028	 0.020	-0.023	-0.027	-0.034	-0.063	 0.051	 0.018	-0.013	 0.060	-0.007	-0.052	-0.016	-0.041	 0.001	-0.040	-0.013	 0.011	-0.010	-0.036	-0.001	 0.003	-0.044	-0.031	-0.006	-0.013	-0.035	-0.008	-0.011	 0.015	-0.016	 0.069	 0.087	 0.042	-0.003	-0.021	-0.014	-0.042	-0.028	 0.013	 0.036	 0.053	 0.001	-0.060	 0.002	-0.001	-0.056	 0.073	 0.141	-0.034	-0.033	-0.130	-0.077	 0.051	 0.017	 0.060	 0.068	 0.181	 0.079	-0.363	 0.006	 0.009	 0.073	-0.033	-0.220	 0.274	-0.188	 0.009	 0.102	-0.126	 0.090	 0.124	-0.155	 0.087	 0.115	 0.015	 0.038	 0.118	 0.029	 0.004	 0.029	 0.240	-0.097	 0.029	-0.021	-0.014	-0.017	 0.022	 0.021	-0.010	-0.123	-0.031	 0.080	-0.042	-0.019	-0.041	-0.027	 0.041	-0.044	-0.480	 0.242	-0.492	 0.419	 0.019	-0.047	-0.113	 0.026	-0.012	 0.090	-0.115	 0.168	-0.001	 0.015	-0.212	 0.098	-0.054	 0.070	-0.001	 0.048	-0.024	 0.036	-0.041	 0.002	-0.000	-0.124	 0.000	-0.143	 0.030	 0.054 5.49266E+00 2.38554 -0.0669624 0.468737 0.0502218 0.912363 -0.276915 -0.251678
8.5000E+00  2.5800E-04	6.5110E-01  1.1188E+00	1.5770E+00  1.9001E+00	 0.149	 0.295	-0.748	-0.211	 0.580	-0.227	 0.001	-0.005	-0.001	-0.016	-0.043	-0.032	 0.000	-0.012	 0.004	-0.010	 0.026	-0.037	 0.008	 0.004	 0.004	 0.027	 0.003	 0.016	 0.007	-0.007	-0.013	-0.011	 0.027	-0.024	-0.171	-0.048	-0.003	 0.020	 0.014	-0.003	-0.016	-0.020	-0.056	 0.043	 0.034	-0.004	 0.048	-0.010	-0.041	-0.013	-0.030	 0.002	-0.032	-0.018	 0.000	-0.012	 0.001	-0.001	 0.019	-0.026	-0.030	-0.012	-0.023	-0.032	-0.002	 0.004	 0.016	-0.019	 0.067	 0.069	 0.042	-0.003	-0.027	-0.021	-0.022	-0.033	 0.026	 0.037	 0.078	-0.011	-0.073	-0.006	 0.032	-0.071	 0.135	 0.281	-0.033	-0.066	-0.279	-0.267	 0.239	 0.010	 0.065	-0.001	-0.027	-0.109	-0.225	 0.003	-0.038	 0.007	-0.018	-0.131	 0.246	-0.167	-0.019	 0.044	-0.037	 0.015	-0.025	-0.069	 0.048	 0.054	 0.014	 0.014	-0.048	 0.025	 0.008	 0.041	 0.141	-0.032	 0.009	-0.013	-0.004	-0.003	 0.013	 0.020	 0.002	-0.120	-0.032	 0.017	-0.051	-0.035	-0.060	 0.119	-0.067	-0.035	-0.115	 0.084	-0.177	 0.158	-0.022	-0.035	 0.010	 0.011	-0.002	 0.001	-0.012	 0.077	 0.002	 0.014	-0.181	 0.088	-0.055	 0.141	-0.002	 0.101	-0.061	 0.087	-0.066	 0.051	-0.025	 0.258	-0.000	 0.097	-0.007	 0.004 2.84781E+00 1.53736 -0.0357526 -0.554165 0.0536289 0.563103 -0.205946 -0.232871
8.5000E+00  2.9900E-04	5.6182E-01  1.1882E+00	4.2026E+00  3.7163E+00	 0.149	 0.295	-0.748	-0.211	 0.580	-0.227	 0.000	-0.004	-0.000	-0.000	-0.042	-0.033	-0.001	-0.008	 0.006	-0.005	 0.025	-0.012	 0.002	 0.002	 0.007	 0.022	 0.012	 0.014	 0.006	-0.003	-0.027	 0.008	 0.005	-0.001	-0.065	-0.025	 0.013	 0.004	 0.001	-0.007	-0.023	-0.048	-0.075	 0.036	 0.029	-0.023	 0.064	-0.003	-0.048	-0.021	-0.039	 0.003	-0.041	-0.021	-0.005	-0.012	 0.041	 0.005	 0.048	 0.001	-0.015	-0.013	-0.000	-0.033	-0.010	-0.001	 0.005	-0.014	 0.039	 0.052	 0.038	-0.005	-0.028	-0.005	-0.027	-0.030	 0.025	 0.031	 0.023	 0.003	-0.044	 0.009	 0.003	-0.062	 0.049	 0.121	-0.032	-0.029	-0.108	-0.048	 0.064	 0.010	 0.050	 0.064	 0.148	 0.042	-0.306	 0.004	-0.005	 0.055	-0.025	-0.157	 0.222	-0.190	 0.000	 0.082	-0.107	 0.065	 0.089	-0.108	 0.061	 0.101	 0.015	 0.030	 0.009	 0.026	 0.006	 0.036	 0.187	-0.061	 0.019	-0.016	-0.007	-0.008	 0.014	 0.025	-0.010	-0.145	-0.041	 0.002	-0.053	-0.058	-0.082	 0.220	-0.093	-0.032	-0.095	 0.083	-0.187	 0.172	-0.013	-0.158	 0.400	-0.012	 0.002	-0.030	 0.021	 0.043	 0.002	 0.009	-0.106	 0.051	-0.030	 0.063	-0.001	 0.043	-0.022	 0.014	-0.005	 0.004	-0.002	-0.072	 0.000	-0.108	 0.024	 0.049 5.77993E+00 1.10251 -0.0252483 0.547046 0.0504965 0.530214 -0.177006 -0.0757831
8.5000E+00  3.4220E-04	4.9089E-01  1.0570E+00	8.8089E-01  1.7029E+00	 0.149	 0.295	-0.748	-0.211	 0.580	-0.227	-0.000	-0.001	-0.002	-0.016	-0.040	-0.035	-0.005	-0.003	 0.006	-0.002	 0.023	-0.010	-0.001	-0.001	 0.006	 0.020	 0.015	 0.013	 0.006	-0.002	-0.038	 0.024	-0.008	 0.024	-0.025	 0.001	 0.021	-0.001	-0.006	-0.031	-0.038	-0.080	-0.108	 0.052	 0.059	-0.043	 0.073	 0.016	-0.061	-0.039	-0.050	-0.005	-0.048	-0.022	 0.015	 0.017	-0.111	 0.004	-0.068	-0.059	-0.009	-0.003	 0.008	-0.030	-0.008	-0.001	 0.012	-0.006	 0.033	 0.054	 0.030	-0.004	-0.024	-0.007	-0.013	-0.029	 0.023	 0.034	 0.008	 0.009	-0.029	 0.014	-0.006	-0.046	 0.043	 0.078	-0.047	-0.025	-0.105	-0.053	 0.024	 0.020	 0.048	 0.012	 0.057	 0.012	-0.062	 0.008	-0.013	 0.071	-0.028	-0.191	 0.292	-0.193	-0.034	 0.043	-0.018	 0.008	-0.109	-0.069	 0.039	 0.070	 0.023	-0.027	-0.059	 0.028	 0.015	 0.066	 0.161	-0.009	 0.006	-0.011	 0.004	-0.002	 0.009	 0.018	 0.005	-0.116	-0.031	 0.014	-0.051	-0.033	-0.059	 0.123	-0.075	-0.034	-0.085	 0.070	-0.148	 0.135	-0.024	-0.040	 0.040	 0.011	-0.001	-0.008	 0.000	 0.065	 0.002	 0.014	-0.174	 0.086	-0.054	 0.148	-0.002	 0.105	-0.062	 0.108	-0.083	 0.059	-0.028	 0.321	-0.000	 0.139	-0.014	-0.006 2.33531E+00 0.974456 -0.037843 -0.198675 0.0567644 0.444655 -0.170568 -0.199052
8.5000E+00  4.3300E-04	3.8795E-01  1.1513E+00	4.8788E+00  5.7109E+00	 0.149	 0.295	-0.748	-0.211	 0.580	-0.227	 0.000	-0.004	-0.001	 0.002	-0.042	-0.033	-0.002	-0.007	 0.006	-0.003	 0.025	-0.006	 0.002	 0.002	 0.009	 0.023	 0.014	 0.014	 0.006	-0.000	-0.023	 0.007	-0.004	 0.001	-0.048	-0.022	 0.013	 0.002	-0.001	-0.003	-0.019	-0.041	-0.070	 0.032	 0.023	-0.029	 0.063	-0.003	-0.046	-0.023	-0.043	 0.002	-0.047	-0.026	-0.009	-0.023	 0.074	 0.007	 0.075	 0.009	-0.022	-0.017	-0.011	-0.031	-0.008	 0.009	 0.004	-0.011	 0.036	 0.042	 0.038	-0.012	-0.032	-0.010	-0.009	-0.032	 0.034	 0.036	 0.017	 0.000	-0.041	 0.012	 0.010	-0.058	 0.054	 0.123	-0.034	-0.031	-0.122	-0.073	 0.078	 0.011	 0.045	 0.031	 0.067	-0.010	-0.147	 0.004	-0.017	 0.052	-0.023	-0.136	 0.217	-0.241	-0.007	 0.084	-0.119	 0.046	 0.079	-0.078	 0.073	 0.084	 0.020	-0.017	 0.013	 0.019	 0.006	 0.030	 0.132	-0.035	 0.009	-0.012	-0.004	-0.004	 0.011	 0.019	 0.000	-0.111	-0.030	 0.008	-0.048	-0.035	-0.058	 0.123	-0.065	-0.032	-0.159	 0.116	-0.260	 0.239	-0.010	-0.272	 0.730	-0.011	 0.005	-0.049	 0.047	 0.007	 0.002	 0.007	-0.081	 0.039	-0.024	 0.058	-0.001	 0.039	-0.020	 0.010	 0.001	 0.003	-0.001	-0.067	 0.000	-0.104	 0.023	 0.048 7.66129E+00 0.903327 -0.0173717 0.0955442 0.0608008 0.41692 -0.139143 -0.0608273
8.5000E+00  5.4090E-04	3.1056E-01  1.0201E+00	9.2131E-01  1.7252E+00	 0.149	 0.295	-0.748	-0.211	 0.580	-0.227	 0.000	-0.004	-0.001	 0.005	-0.042	-0.032	-0.004	-0.005	 0.008	 0.004	 0.025	 0.008	-0.001	 0.002	 0.014	 0.020	 0.026	 0.013	 0.004	 0.008	-0.018	 0.008	-0.034	 0.007	 0.026	-0.010	 0.011	-0.009	-0.006	 0.011	-0.002	 0.001	-0.029	 0.011	-0.017	-0.006	 0.028	-0.020	-0.033	 0.002	-0.011	 0.016	-0.019	 0.004	-0.010	 0.001	 0.055	 0.011	 0.063	 0.024	 0.004	-0.008	 0.005	-0.031	-0.015	-0.002	-0.007	-0.006	 0.020	 0.035	 0.037	-0.019	-0.031	 0.002	-0.016	-0.026	 0.034	 0.034	-0.023	 0.010	-0.013	 0.024	-0.008	-0.041	-0.004	 0.002	-0.033	-0.003	-0.008	 0.051	-0.047	 0.014	 0.026	 0.036	 0.110	 0.071	-0.045	 0.005	-0.001	 0.075	-0.023	-0.122	 0.167	-0.168	-0.013	 0.066	-0.084	 0.050	 0.072	-0.081	 0.051	 0.124	 0.025	-0.023	-0.014	 0.021	 0.007	 0.036	 0.141	-0.031	 0.009	-0.012	-0.003	-0.004	 0.011	 0.019	 0.000	-0.111	-0.030	 0.015	-0.048	-0.033	-0.056	 0.125	-0.071	-0.030	-0.078	 0.065	-0.140	 0.128	-0.019	-0.046	 0.059	 0.010	-0.000	-0.011	 0.003	 0.063	 0.002	 0.013	-0.167	 0.083	-0.052	 0.144	-0.002	 0.101	-0.057	 0.116	-0.092	 0.058	-0.027	 0.316	-0.000	 0.137	-0.014	-0.006 2.33367E+00 0.725419 -0.00980296 0.401921 0.0588178 0.372512 -0.117751 0.0293945
8.5000E+00  8.3840E-04	2.0036E-01  9.4303E-01	1.0149E+00  1.7582E+00	 0.149	 0.295	-0.748	-0.211	 0.580	-0.227	 0.001	-0.004	-0.001	 0.009	-0.043	-0.032	-0.004	-0.005	 0.008	 0.005	 0.024	 0.013	-0.001	 0.001	 0.015	 0.019	 0.031	 0.013	 0.003	 0.009	-0.013	 0.004	-0.042	 0.005	 0.030	-0.010	 0.005	-0.009	-0.004	 0.018	 0.002	 0.013	-0.016	 0.007	-0.012	 0.025	 0.017	-0.027	-0.026	 0.013	 0.001	 0.021	-0.009	 0.009	-0.011	-0.005	 0.085	 0.014	 0.093	 0.035	-0.002	-0.018	-0.004	-0.032	-0.018	-0.003	-0.001	-0.004	 0.036	 0.045	 0.055	-0.041	-0.039	-0.008	-0.025	-0.025	 0.040	 0.050	 0.004	 0.012	-0.031	 0.024	-0.011	-0.048	 0.037	 0.071	-0.047	-0.024	-0.099	-0.045	 0.000	 0.024	 0.050	 0.014	 0.068	 0.020	-0.072	 0.008	-0.011	 0.069	-0.027	-0.182	 0.277	-0.176	-0.033	 0.039	-0.014	 0.008	-0.096	-0.067	 0.038	 0.087	 0.026	-0.038	-0.055	 0.027	 0.014	 0.060	 0.153	-0.009	 0.006	-0.011	 0.003	-0.002	 0.010	 0.018	 0.004	-0.113	-0.030	 0.015	-0.051	-0.032	-0.057	 0.119	-0.074	-0.033	-0.082	 0.068	-0.145	 0.132	-0.023	-0.041	 0.043	 0.011	-0.001	-0.009	 0.001	 0.063	 0.002	 0.014	-0.173	 0.085	-0.054	 0.149	-0.002	 0.105	-0.062	 0.111	-0.086	 0.060	-0.028	 0.327	-0.000	 0.143	-0.015	-0.007 2.41702E+00 0.851511 -0.0212082 0.124068 0.0646851 0.427346 -0.139089 0.0529857
8.5000E+00  1.3970E-03	1.2025E-01  8.6446E-01	1.2047E+00  1.8254E+00	 0.149	 0.295	-0.748	-0.211	 0.580	-0.227	 0.001	-0.004	-0.001	 0.011	-0.043	-0.031	-0.006	-0.006	 0.006	 0.006	 0.022	 0.010	-0.002	 0.000	 0.013	 0.017	 0.037	 0.012	 0.000	-0.014	-0.028	 0.010	-0.054	 0.002	 0.024	-0.006	-0.007	-0.007	 0.002	 0.017	 0.006	 0.036	 0.020	-0.008	-0.067	 0.048	-0.000	-0.039	-0.022	 0.030	 0.010	 0.029	-0.004	 0.027	-0.011	-0.008	 0.115	 0.024	 0.129	 0.047	 0.001	-0.020	 0.003	-0.032	-0.027	-0.008	-0.003	 0.013	 0.032	 0.049	 0.067	-0.074	-0.049	-0.010	-0.029	-0.021	 0.042	 0.068	-0.018	 0.028	-0.015	 0.038	-0.042	-0.035	 0.011	-0.015	-0.077	-0.014	-0.064	 0.016	-0.129	 0.045	 0.065	-0.008	 0.082	 0.067	 0.071	 0.016	-0.000	 0.125	-0.042	-0.318	 0.459	-0.225	-0.070	 0.016	 0.072	-0.039	-0.339	-0.057	 0.023	 0.080	 0.039	-0.100	-0.086	 0.035	 0.027	 0.106	 0.196	 0.025	 0.002	-0.009	 0.016	-0.002	 0.006	 0.016	 0.009	-0.117	-0.031	 0.013	-0.054	-0.032	-0.059	 0.120	-0.080	-0.037	-0.085	 0.070	-0.147	 0.133	-0.025	-0.034	 0.024	 0.012	-0.001	-0.006	-0.001	 0.064	 0.002	 0.014	-0.174	 0.086	-0.054	 0.149	-0.002	 0.106	-0.062	 0.110	-0.086	 0.060	-0.029	 0.329	-0.000	 0.145	-0.015	-0.007 2.63537E+00 0.754228 -0.033547 -0.00694075 0.0694075 0.454619 -0.151761 0.055492
1.2000E+01  2.7850E-04	8.5154E-01  1.1616E+00	3.8390E+00  3.9777E+00	 0.149	 0.294	-0.747	-0.211	 0.580	-0.227	-0.001	-0.010	 0.005	 0.043	-0.034	-0.041	 0.004	-0.015	-0.003	-0.028	 0.024	-0.223	 0.048	 0.007	-0.006	-0.005	 0.108	-0.015	-0.039	 0.894	 0.762	-0.483	 0.555	-0.313	-1.352	-0.320	-0.103	 0.144	 0.100	 0.044	 0.032	 0.159	 0.134	-0.016	-0.332	-0.120	-0.015	-0.052	-0.042	 0.013	-0.024	 0.005	-0.023	 0.040	-0.008	 0.052	-0.155	-0.008	-0.142	-0.062	 0.020	 0.043	 0.045	-0.028	 0.003	 0.004	-0.004	 0.004	 0.001	 0.043	-0.016	 0.047	-0.011	 0.003	 0.007	-0.037	-0.005	 0.007	 0.005	-0.004	-0.018	-0.003	 0.016	-0.049	 0.054	 0.106	-0.045	-0.031	-0.132	-0.087	 0.083	 0.013	 0.048	-0.007	 0.001	-0.035	 0.010	 0.006	-0.025	 0.071	-0.029	-0.202	 0.328	-0.258	-0.039	 0.051	-0.034	-0.001	-0.122	-0.057	 0.041	 0.066	 0.026	-0.040	-0.074	 0.028	 0.016	 0.068	 0.153	-0.003	 0.004	-0.010	 0.006	-0.001	 0.008	 0.019	 0.005	-0.120	-0.033	 0.004	-0.053	-0.038	-0.063	 0.145	-0.088	-0.034	-0.055	 0.057	-0.122	 0.113	-0.027	-0.026	 0.005	 0.011	-0.001	-0.010	 0.002	 0.065	 0.002	 0.014	-0.180	 0.089	-0.057	 0.158	-0.002	 0.112	-0.067	 0.115	-0.089	 0.064	-0.031	 0.359	-0.000	 0.163	-0.018	-0.011 6.05538E+00 1.54959 -0.0602617 -5.29442 0.0602617 0.542355 -0.224293 -0.423546
1.2000E+01  3.1560E-04	7.5144E-01  1.1775E+00	1.7985E+00  2.2005E+00	 0.149	 0.295	-0.748	-0.211	 0.580	-0.227	 0.000	-0.007	-0.001	 0.002	-0.040	-0.035	 0.002	-0.017	-0.002	-0.018	 0.025	-0.100	 0.019	 0.006	-0.004	 0.026	 0.005	 0.013	 0.002	 0.065	 0.057	-0.063	 0.111	-0.075	-0.412	-0.090	-0.031	 0.051	 0.038	-0.012	-0.012	 0.023	-0.006	 0.037	-0.070	-0.026	 0.033	-0.023	-0.049	-0.003	-0.036	 0.004	-0.037	 0.004	 0.006	 0.001	-0.058	-0.000	-0.023	-0.049	-0.023	 0.008	-0.003	-0.030	-0.004	-0.001	 0.008	-0.005	 0.047	 0.069	 0.024	 0.004	-0.021	-0.014	-0.013	-0.032	 0.012	 0.032	 0.029	-0.000	-0.041	 0.004	 0.006	-0.046	 0.066	 0.116	-0.044	-0.032	-0.136	-0.095	 0.054	 0.019	 0.053	 0.005	 0.040	-0.000	-0.050	 0.008	-0.013	 0.078	-0.031	-0.212	 0.312	-0.246	-0.024	 0.073	-0.073	 0.028	-0.030	-0.088	 0.071	 0.081	 0.025	-0.041	 0.031	 0.024	 0.012	 0.048	 0.165	-0.031	 0.010	-0.013	-0.001	-0.007	 0.013	 0.015	 0.005	-0.094	-0.022	 0.051	-0.043	-0.008	-0.031	-0.028	 0.004	-0.039	-0.301	 0.161	-0.325	 0.279	-0.004	-0.017	-0.123	 0.029	-0.008	 0.050	-0.064	 0.116	 0.000	 0.015	-0.202	 0.096	-0.057	 0.122	-0.002	 0.086	-0.049	 0.087	-0.074	 0.039	-0.018	 0.161	-0.000	 0.037	 0.002	 0.016 3.20202E+00 1.87686 -0.059448 -1.04459 0.0679406 0.66242 -0.229787 -0.392123
1.2000E+01  3.4300E-04	6.9141E-01  1.1660E+00	2.6962E+00  3.3220E+00	 0.149	 0.295	-0.748	-0.211	 0.580	-0.227	 0.000	-0.006	 0.001	-0.001	-0.041	-0.034	 0.001	-0.014	 0.000	-0.015	 0.026	-0.067	 0.012	 0.005	 0.000	 0.026	-0.002	 0.015	 0.008	-0.017	-0.029	-0.001	 0.043	-0.026	-0.198	-0.045	-0.004	 0.024	 0.016	-0.018	-0.023	-0.024	-0.058	 0.053	 0.031	 0.001	 0.052	-0.012	-0.051	-0.012	-0.025	 0.004	-0.025	-0.003	 0.008	 0.010	-0.056	-0.001	-0.021	-0.029	-0.015	-0.001	 0.009	-0.037	-0.011	-0.011	 0.008	-0.017	 0.049	 0.071	 0.036	 0.006	-0.021	-0.005	-0.042	-0.029	 0.015	 0.029	 0.033	 0.006	-0.053	 0.005	-0.009	-0.063	 0.049	 0.116	-0.033	-0.027	-0.095	-0.021	 0.033	 0.014	 0.061	 0.098	 0.236	 0.094	-0.467	 0.005	 0.010	 0.064	-0.031	-0.201	 0.256	-0.180	 0.014	 0.097	-0.122	 0.081	 0.098	-0.141	 0.079	 0.080	 0.008	 0.057	 0.081	 0.028	 0.005	 0.033	 0.215	-0.080	 0.024	-0.018	-0.011	-0.013	 0.019	 0.020	-0.006	-0.114	-0.029	 0.061	-0.043	-0.020	-0.043	 0.002	 0.016	-0.039	-0.357	 0.184	-0.374	 0.318	 0.008	-0.013	-0.159	 0.023	-0.010	 0.068	-0.087	 0.139	-0.001	 0.013	-0.185	 0.086	-0.048	 0.069	-0.001	 0.047	-0.024	 0.032	-0.033	 0.003	-0.001	-0.106	 0.000	-0.132	 0.028	 0.052 4.54762E+00 1.93825 -0.051458 0.591767 0.051458 0.746141 -0.257887 -0.232039
1.2000E+01  3.6420E-04	6.5116E-01  1.1273E+00	1.5241E+00  1.8603E+00	 0.149	 0.295	-0.748	-0.211	 0.580	-0.227	 0.000	-0.005	-0.001	-0.011	-0.042	-0.033	 0.000	-0.012	 0.003	-0.011	 0.026	-0.047	 0.009	 0.005	 0.003	 0.027	 0.001	 0.015	 0.008	-0.005	-0.017	-0.008	 0.037	-0.026	-0.183	-0.048	-0.001	 0.021	 0.014	-0.008	-0.016	-0.015	-0.049	 0.040	 0.001	-0.028	 0.049	-0.012	-0.047	-0.014	-0.033	 0.002	-0.034	-0.008	 0.001	 0.003	-0.033	-0.002	-0.013	-0.028	-0.013	 0.003	 0.001	-0.032	-0.004	-0.001	 0.004	-0.016	 0.038	 0.056	 0.021	 0.018	-0.018	-0.004	-0.017	-0.032	 0.016	 0.020	 0.024	-0.005	-0.040	 0.002	 0.017	-0.056	 0.053	 0.126	-0.022	-0.027	-0.106	-0.067	 0.094	 0.003	 0.036	 0.044	 0.090	 0.014	-0.205	 0.002	-0.012	 0.041	-0.019	-0.102	 0.151	-0.166	 0.003	 0.079	-0.116	 0.068	 0.143	-0.098	 0.063	 0.105	 0.015	 0.024	 0.011	 0.021	 0.003	 0.022	 0.151	-0.057	 0.015	-0.015	-0.009	-0.006	 0.015	 0.022	-0.004	-0.120	-0.032	 0.022	-0.048	-0.037	-0.060	 0.123	-0.059	-0.032	-0.127	 0.086	-0.180	 0.160	-0.015	-0.025	-0.027	 0.011	-0.003	 0.008	-0.020	 0.085	 0.002	 0.013	-0.174	 0.084	-0.052	 0.125	-0.002	 0.088	-0.050	 0.088	-0.070	 0.043	-0.020	 0.197	-0.000	 0.061	-0.002	 0.011 2.73460E+00 1.41045 -0.0266123 -0.035483 0.0532245 0.523374 -0.177699 -0.231132
1.2000E+01  4.2300E-04	5.6065E-01  1.2347E+00	2.4391E+00  2.2251E+00	 0.149	 0.295	-0.748	-0.211	 0.580	-0.227	 0.001	-0.005	-0.001	-0.002	-0.042	-0.034	-0.001	-0.010	 0.005	-0.009	 0.025	-0.021	 0.004	 0.002	 0.004	 0.023	 0.007	 0.014	 0.007	-0.011	-0.032	 0.009	 0.018	-0.004	-0.102	-0.030	 0.012	 0.009	 0.005	-0.014	-0.031	-0.067	-0.089	 0.038	 0.024	-0.042	 0.079	 0.005	-0.053	-0.030	-0.058	-0.003	-0.058	-0.033	-0.004	-0.029	 0.057	 0.005	 0.065	-0.009	-0.028	-0.016	-0.011	-0.033	-0.008	-0.000	 0.010	-0.014	 0.050	 0.062	 0.040	-0.006	-0.026	-0.010	-0.029	-0.030	 0.021	 0.033	 0.034	 0.000	-0.048	 0.005	 0.006	-0.060	 0.059	 0.132	-0.032	-0.031	-0.119	-0.064	 0.069	 0.010	 0.050	 0.060	 0.148	 0.053	-0.300	 0.004	-0.001	 0.061	-0.027	-0.171	 0.227	-0.186	 0.003	 0.090	-0.117	 0.081	 0.125	-0.127	 0.066	 0.126	 0.017	 0.035	 0.037	 0.028	 0.004	 0.033	 0.216	-0.081	 0.025	-0.019	-0.010	-0.011	 0.017	 0.028	-0.016	-0.159	-0.046	 0.008	-0.054	-0.065	-0.090	 0.239	-0.090	-0.033	-0.098	 0.077	-0.166	 0.148	-0.012	-0.040	 0.029	-0.003	-0.002	 0.004	-0.020	 0.087	 0.001	 0.011	-0.141	 0.066	-0.038	 0.068	-0.001	 0.047	-0.025	 0.020	-0.014	 0.004	-0.002	-0.080	 0.000	-0.115	 0.026	 0.050 3.57151E+00 1.56313 -0.0242974 0.850409 0.0566939 0.664129 -0.194726 -0.0972684
1.2000E+01  4.8310E-04	4.9090E-01  1.1199E+00	9.5202E-01  1.5198E+00	 0.149	 0.295	-0.748	-0.211	 0.580	-0.227	 0.000	-0.003	-0.001	-0.012	-0.042	-0.034	-0.003	-0.005	 0.007	-0.003	 0.025	-0.008	 0.001	 0.001	 0.009	 0.023	 0.010	 0.014	 0.008	 0.000	-0.030	 0.015	-0.005	 0.014	-0.028	-0.013	 0.022	-0.001	-0.006	-0.013	-0.026	-0.059	-0.097	 0.047	 0.064	-0.040	 0.066	 0.008	-0.051	-0.032	-0.040	-0.003	-0.039	-0.024	 0.004	 0.009	-0.061	-0.002	-0.037	-0.036	-0.010	-0.003	-0.001	-0.031	-0.003	 0.001	 0.006	-0.020	 0.036	 0.049	 0.024	 0.016	-0.019	-0.003	-0.014	-0.032	 0.023	 0.020	 0.022	-0.005	-0.040	 0.004	 0.020	-0.056	 0.054	 0.134	-0.018	-0.028	-0.110	-0.078	 0.112	 0.000	 0.031	 0.039	 0.068	-0.004	-0.190	 0.001	-0.017	 0.028	-0.015	-0.067	 0.111	-0.149	 0.004	 0.074	-0.115	 0.066	 0.160	-0.088	 0.058	 0.103	 0.014	 0.029	-0.009	 0.020	 0.002	 0.018	 0.132	-0.052	 0.013	-0.014	-0.010	-0.004	 0.014	 0.022	-0.003	-0.120	-0.033	 0.013	-0.049	-0.039	-0.062	 0.148	-0.075	-0.030	-0.073	 0.064	-0.137	 0.125	-0.020	-0.036	 0.031	 0.008	-0.001	-0.009	-0.001	 0.069	 0.002	 0.013	-0.169	 0.083	-0.052	 0.137	-0.002	 0.097	-0.056	 0.099	-0.077	 0.052	-0.024	 0.267	-0.000	 0.105	-0.009	 0.002 2.20942E+00 1.09831 -0.0178587 0.14287 0.0535762 0.446468 -0.151989 -0.151989
1.2000E+01  5.9200E-04	4.0060E-01  1.1422E+00	3.4646E+00  2.5462E+00	 0.149	 0.295	-0.748	-0.211	 0.580	-0.227	 0.001	-0.004	-0.000	 0.001	-0.042	-0.033	-0.003	-0.005	 0.008	 0.000	 0.025	 0.006	-0.000	 0.001	 0.011	 0.021	 0.021	 0.013	 0.005	 0.012	-0.014	 0.004	-0.015	 0.006	-0.016	-0.018	 0.014	-0.004	-0.004	 0.004	-0.014	-0.032	-0.063	 0.027	 0.032	-0.009	 0.047	-0.008	-0.038	-0.011	-0.023	 0.008	-0.027	-0.013	-0.005	-0.007	 0.036	 0.006	 0.046	 0.002	-0.012	-0.014	-0.007	-0.033	-0.010	-0.003	 0.005	-0.015	 0.046	 0.056	 0.043	-0.011	-0.028	-0.008	-0.028	-0.029	 0.028	 0.034	 0.031	-0.001	-0.044	 0.008	 0.010	-0.058	 0.061	 0.135	-0.030	-0.032	-0.126	-0.081	 0.082	 0.010	 0.045	 0.037	 0.090	 0.016	-0.190	 0.004	-0.011	 0.058	-0.025	-0.150	 0.216	-0.213	-0.004	 0.087	-0.119	 0.068	 0.118	-0.104	 0.065	 0.125	 0.022	 0.006	 0.016	 0.024	 0.004	 0.031	 0.182	-0.064	 0.019	-0.016	-0.008	-0.008	 0.014	 0.027	-0.013	-0.154	-0.044	-0.007	-0.055	-0.067	-0.091	 0.266	-0.113	-0.031	-0.043	 0.059	-0.139	 0.131	-0.017	-0.137	 0.354	-0.014	 0.003	-0.035	 0.026	 0.041	 0.002	 0.009	-0.104	 0.050	-0.030	 0.064	-0.001	 0.044	-0.023	 0.012	-0.002	 0.004	-0.002	-0.067	 0.000	-0.106	 0.024	 0.049 4.50759E+00 1.15566 -0.00875503 0.157591 0.0612852 0.551567 -0.157812 -0.0437867
